assetid,schemename,schemecode,assetname,classofasset,sanctiondate,wage,semiskilled,skilled,material,contingency,total,mandays
32008044668,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3664284,3201009002/IF/IAY/4637375,IF,Constr of PMAY-G House for Individuals,22-12-2020,19620,0,0,0,0  ,19620,
32008044655,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3580650,3201009002/IF/IAY/4637368,IF,Constr of PMAY-G House for Individuals,22-12-2020,19620,0,0,0,0  ,19620,
32008044641,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3542868,3201009002/IF/IAY/4637364,IF,Constr of PMAY-G House for Individuals,22-12-2020,19770,0,0,0,0  ,19770,
32008044647,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3567576,3201009002/IF/IAY/4637366,IF,Constr of PMAY-G House for Individuals,22-12-2020,19407,0,0,0,0  ,19407,
32008044651,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3576945,3201009002/IF/IAY/4637367,IF,Constr of PMAY-G House for Individuals,22-12-2020,19620,0,0,0,0  ,19620,
32008044627,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3425412,3201009002/IF/IAY/4637360,IF,Constr of PMAY-G House for Individuals,22-12-2020,19620,0,0,0,0  ,19620,
32008044632,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3446639,3201009002/IF/IAY/4637361,IF,Constr of PMAY-G House for Individuals,22-12-2020,19407,0,0,0,0  ,19407,
32008044599,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3049846,3201009002/IF/IAY/4637358,IF,Constr of PMAY-G House for Individuals,22-12-2020,19770,0,0,0,0  ,19770,
32008044606,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3395805,3201009002/IF/IAY/4637359,IF,Constr of PMAY-G House for Individuals,22-12-2020,19620,0,0,0,0  ,19620,
32008045200,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3612573,3201009002/IF/IAY/4637574,PMAY,Constr of PMAY-G House for Individuals,02-01-2021,19620,0,0,0,0  ,19620,
32008044593,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2940203,3201009002/IF/IAY/4637357,IF,Constr of PMAY-G House for Individuals,22-12-2020,19620,0,0,0,0  ,19620,
32008045617,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2300502,3201009002/IF/IAY/4659146,PMAY,Constr of PMAY-G House for Individuals,20-01-2021,19770,0,0,0,0  ,19770,
32008044637,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3485613,3201009002/IF/IAY/4637362,IF,Constr of PMAY-G House for Individuals,22-12-2020,19407,0,0,0,0  ,19407,
32008044585,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2162323,3201009002/IF/IAY/4637355,IF,Constr of PMAY-G House for Individuals,22-12-2020,19620,0,0,0,0  ,19620,
32008044581,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5698595,3201009002/IF/IAY/4637344,IF,Constr of PMAY-G House for Individuals,04-01-2021,19407,0,0,0,0  ,19407,
32008044556,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4777237,3201009002/IF/IAY/4637342,IF,Constr of PMAY-G House for Individuals,04-01-2021,19407,0,0,0,0  ,19407,
32008042435,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4745761,3201009002/IF/IAY/4637105,IF,Constr of PMAY-G House for Individuals,03-01-2021,19620,0,0,0,0  ,19620,
32008042431,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4744818,3201009002/IF/IAY/4637104,IF,Constr of PMAY-G House for Individuals,03-01-2021,19407,0,0,0,0  ,19407,
32008042428,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4112015,3201009002/IF/IAY/4637101,IF,Constr of PMAY-G House for Individuals,03-01-2021,19407,0,0,0,0  ,19407,
32008042412,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3593335,3201009002/IF/IAY/4636709,IF,Constr of PMAY-G House for Individuals,29-12-2020,19620,0,0,0,0  ,19620,
32008042410,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2939486,3201009002/IF/IAY/4636707,IF,Constr of PMAY-G House for Individuals,29-12-2020,19620,0,0,0,0  ,19620,
32008045625,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2740823,3201009002/IF/IAY/4659365,PMAY,Constr of PMAY-G House for Individuals,10-06-2020,19620,0,0,0,0  ,19620,
32008042395,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2683299,3201009002/IF/IAY/4636703,IF,Constr of PMAY-G House for Individuals,29-12-2020,19620,0,0,0,0  ,19620,
32008042406,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2837389,3201009002/IF/IAY/4636705,IF,Constr of PMAY-G House for Individuals,29-12-2020,19620,0,0,0,0  ,19620,
32008044218,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4937787,3201009002/IF/IAY/4637556,PMAY,Constr of PMAY-G House for Individuals,25-12-2020,19620,0,0,0,0  ,19620,
32008042376,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5417544,3201009002/IF/IAY/4636699,IF,Constr of PMAY-G House for Individuals,27-12-2020,19620,0,0,0,0  ,19620,
32008045559,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3447555,3201009002/IF/IAY/4646315,PMAY,Constr of PMAY-G House for Individuals,04-01-2021,19407,0,0,0,0  ,19407,
32008042387,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2671053,3201009002/IF/IAY/4636702,IF,Constr of PMAY-G House for Individuals,29-12-2020,19620,0,0,0,0  ,19620,
32008045554,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2803194,3201009002/IF/IAY/4646314,PMAY,Constr of PMAY-G House for Individuals,04-01-2021,19407,0,0,0,0  ,19407,
32008042363,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4953611,3201009002/IF/IAY/4636695,IF,Constr of PMAY-G House for Individuals,27-12-2020,19620,0,0,0,0  ,19620,
32008042441,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1451235,3201009002/IF/IAY/4637335,IF,Constr of PMAY-G House for Individuals,04-01-2021,19620,0,0,0,0  ,19620,
32008042361,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4934828,3201009002/IF/IAY/4636694,IF,Constr of PMAY-G House for Individuals,27-12-2020,19620,0,0,0,0  ,19620,
32008044424,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1520214,3201009002/IF/IAY/4637337,IF,Constr of PMAY-G House for Individuals,04-01-2021,19770,0,0,0,0  ,19770,
32008042358,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4899336,3201009002/IF/IAY/4636692,IF,Constr of PMAY-G House for Individuals,27-12-2020,19320,0,0,0,0  ,19320,
32008044510,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2927475,3201009002/IF/IAY/4637340,IF,Constr of PMAY-G House for Individuals,04-01-2021,19407,0,0,0,0  ,19407,
32008042325,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4713150,3201009002/IF/IAY/4636685,IF,Constr of PMAY-G House for Individuals,27-12-2020,19320,0,0,0,0  ,19320,
32008042371,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5381571,3201009002/IF/IAY/4636697,IF,Constr of PMAY-G House for Individuals,27-12-2020,19620,0,0,0,0  ,19620,
32008042310,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4492276,3201009002/IF/IAY/4636682,IF,Constr of PMAY-G House for Individuals,27-12-2020,19620,0,0,0,0  ,19620,
32008042280,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3862248,3201009002/IF/IAY/4636679,IF,Constr of PMAY-G House for Individuals,27-12-2020,19620,0,0,0,0  ,19620,
32008042366,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4999716,3201009002/IF/IAY/4636696,IF,Constr of PMAY-G House for Individuals,27-12-2020,19620,0,0,0,0  ,19620,
32008042374,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5396306,3201009002/IF/IAY/4636698,IF,Constr of PMAY-G House for Individuals,27-12-2020,19620,0,0,0,0  ,19620,
32008042217,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3801440,3201009002/IF/IAY/4636674,IF,Constr of PMAY-G House for Individuals,27-12-2020,19620,0,0,0,0  ,19620,
32008042208,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3798932,3201009002/IF/IAY/4636673,IF,Constr of PMAY-G House for Individuals,27-12-2020,19407,0,0,0,0  ,19407,
