scheme_code,scheme_name,completion_date,estimated_cost,estimated_material,expenditure_wage,expenditure_material,sanctiondate,wage_expense,semiskilled_expense,skilled_expense,material_expense,contingency_expense,total_expense,mandays
(3216011003/IF/321002041001852),Orchord Plantation of dibakar Sardar ,26/06/2021 ,43205.44 ,48861.19 ,23684 ,0 ,08/12/2019,23684,0,0,0,0  ,23684,
(3216011003/IF/321002041001827),orchord plantation of Biplab Naskar ,27/09/2021 ,13327.24 ,10859.48 ,12797 ,0 ,27/08/2019,12797,0,0,0,0  ,12797,
(3216011003/IF/321002041001826),orchord plantation of  Idrich Sekh ,26/06/2021 ,13327.24 ,10859.48 ,15662 ,0 ,27/08/2019,15662,0,0,0,0  ,15662,
(3216011003/IF/321002041001824),orchord plantation of  Bhutnath Mondal ,27/09/2021 ,13327.24 ,10859.48 ,12797 ,0 ,27/08/2019,12797,0,0,0,0  ,12797,
(3216011003/IF/321002041001858),Block Plantation-Hort-Trees in fields-Individuals of subal mondal ,26/06/2021 ,43205.27 ,48861.08 ,29605 ,0 ,24/12/2019,29605,0,0,0,0  ,29605,
(3216011003/IF/321002040998461),Orchord plantation of Mongal Halder ,25/06/2021 ,43205.27 ,48861.08 ,49851 ,0 ,19/12/2019,49851,0,0,0,0  ,49851,
(3216011003/IF/321002040998459),Orchord plantation of tapas kumar mondal ,25/06/2021 ,43205.27 ,48861.08 ,44121 ,0 ,19/12/2019,44121,0,0,0,0  ,44121,
(3216011003/IF/321002041001857),Block Plantation-Hort-Trees in fields-Individuals of madhab mondal ,26/06/2021 ,13319.92 ,18805.57 ,8595 ,0 ,24/12/2019,8595,0,0,0,0  ,8595,
(3216011003/IF/321002040998377),Orchord Plantation of  Bidesh Naiya ,25/06/2021 ,43205.27 ,48861.08 ,35526 ,0 ,24/12/2019,35526,0,0,0,0  ,35526,
(3216011003/IF/321002040998317),Orchord Plantation of Minati Mondal ,25/06/2021 ,43205.27 ,48861.08 ,23684 ,0 ,24/12/2019,23684,0,0,0,0  ,23684,
(3216011003/IF/321002041001829),Block Plantation-Hort-Trees in fields-Individuals OF Ambiya bibi molla ,27/09/2021 ,13327.24 ,10859.48 ,12797 ,0 ,27/08/2019,12797,0,0,0,0  ,12797,
(3216011003/IF/321002040998465),Orchord plantation of Bikash Halder ,26/06/2021 ,42004.79 ,29980 ,27695 ,0 ,08/12/2019,27695,0,0,0,0  ,27695,
(3216011003/IF/321002040997771),Orchord Plantation of Amar Sardar  ,26/06/2021 ,13327.24 ,11017.48 ,12033 ,0 ,03/09/2019,12033,0,0,0,0  ,12033,
(3216011003/IF/321002041001836),Orchord plantation of Nurjamal sardar ,26/06/2021 ,13327.24 ,11017.48 ,7067 ,0 ,03/09/2019,7067,0,0,0,0  ,7067,
(3216011003/IF/321002040997750),Orchord Plantation of Kanai Lal Sardar ,26/06/2021 ,43205.27 ,48861.08 ,40110 ,0 ,01/01/2020,40110,0,0,0,0  ,40110,
(3216011003/IF/321002040997744),Orchord Plantation of Bibhute Naskar ,26/06/2021 ,43205.27 ,48861.08 ,20055 ,0 ,01/01/2020,20055,0,0,0,0  ,20055,
(3216011003/IF/321002040997742),Orchord Plantation of Radhanath Pramanik ,26/06/2021 ,43205.27 ,48861.08 ,17190 ,0 ,01/01/2020,17190,0,0,0,0  ,17190,
(3216011003/IF/321002040998326),Orchord Plantation of Porimal mOndal ,26/06/2021 ,43205.27 ,48861.08 ,20055 ,0 ,24/12/2019,20055,0,0,0,0  ,20055,
(3216011003/IF/321002040998310),Orchord Plantation of Tapas Halder ,25/06/2021 ,43205.27 ,48861.08 ,35526 ,0 ,24/12/2019,35526,0,0,0,0  ,35526,
(3216011003/IF/321002040997740),Orchord Plantation of Panchu Naskar ,26/06/2021 ,43205.27 ,48861.08 ,17190 ,0 ,01/01/2020,17190,0,0,0,0  ,17190,
(3216011003/IF/321002040997334),Orchord plantation of  abdul haque laskar ,26/06/2021 ,13327.24 ,11017.48 ,12033 ,0 ,06/09/2019,12033,0,0,0,0  ,12033,
(3216011003/IF/321002040997730),Orchord Plantation of dibakar Sardar ,26/06/2021 ,13319.6 ,11017.48 ,12033 ,0 ,03/09/2019,12033,0,0,0,0  ,12033,
(3216011003/IF/321002040997333),Orchord plantation of  hachina bibi laskar ,26/06/2021 ,13327.24 ,11017.48 ,12797 ,0 ,06/09/2019,12797,0,0,0,0  ,12797,
(3216011003/IF/321002040997735),Orchord Plantation of gourango nSardar ,20/07/2021 ,13327.24 ,10597.48 ,12033 ,0 ,03/09/2019,12033,0,0,0,0  ,12033,
(3216011003/IF/321002040997736),Orchord Plantation of Berebdronath Sardar ,26/06/2021 ,13327.24 ,11017.48 ,12033 ,0 ,03/09/2019,12033,0,0,0,0  ,12033,
(3216011003/IF/321002040997331),Orchord plantation of  Sahabuddin laskar ,27/09/2021 ,13327.24 ,11017.48 ,12797 ,0 ,06/09/2019,12797,0,0,0,0  ,12797,
(3216011003/IF/321002040997335),Orchord plantation of  akbar mondal ,25/06/2021 ,43205.44 ,48861.19 ,26760 ,0 ,08/12/2019,26760,0,0,0,0  ,26760,
(3216011003/IF/321002040997746),Orchord Plantation of Laxmi Bala Sardar ,26/06/2021 ,43205.27 ,48861.08 ,11460 ,0 ,01/01/2020,11460,0,0,0,0  ,11460,
(3216011003/IF/321002040997319),Orchord Plantation of ali hossin  dhali ,25/06/2021 ,13327.24 ,11017.48 ,5730 ,0 ,03/09/2019,5730,0,0,0,0  ,5730,
(3216011003/IF/321002040997312),Orchord Plantation of Ali Hossain mistry ,26/06/2021 ,13327.24 ,11017.48 ,7067 ,0 ,03/09/2019,7067,0,0,0,0  ,7067,
(3216011003/IF/321002040997317),Orchord Plantation of abdul gaffar molla ,26/06/2021 ,73090.62 ,78916.58 ,33262 ,0 ,01/01/2020,33262,0,0,0,0  ,33262,
(3216011003/IF/321002040997313),Orchord Plantation of Abdul ohab molla ,09/06/2021 ,13319.92 ,18805.57 ,17763 ,0 ,01/01/2020,17763,0,0,0,0  ,17763,
(3216011003/IF/321002040997304),Orchord Plantation of Hasan ali Laskar ,10/06/2021 ,73090.62 ,78916.58 ,42975 ,0 ,01/01/2020,42975,0,0,0,0  ,42975,
(3216011003/IF/321002040997303),Orchord Plantation of  Joynal Sekh ,25/06/2021 ,13327.24 ,10859.48 ,4202 ,0 ,27/08/2019,4202,0,0,0,0  ,4202,
(3216011003/IF/321002040997302),Orchord Plantation of Matin sekh ,10/06/2021 ,73090.62 ,78916.58 ,42975 ,0 ,01/01/2020,42975,0,0,0,0  ,42975,
(3216011003/IF/321002040997305),Orchord Plantation of Nur alam Molla ,27/09/2021 ,13327.24 ,11017.48 ,9932 ,0 ,06/09/2019,9932,0,0,0,0  ,9932,
(3216011003/IF/321002040998454),Orchord plantation of sukomal saradr ,26/06/2021 ,43205.27 ,48861.08 ,20628 ,0 ,24/12/2019,20628,0,0,0,0  ,20628,
(3216011003/IF/321002040997299),Orchord Plantation of Rasul Box Jamader ,26/06/2021 ,13327.24 ,11017.48 ,9359 ,0 ,06/09/2019,9359,0,0,0,0  ,9359,
(3216011003/IC/320201060463877),Re-excavation of Canal from Subal sardar house to Sakhir pole ,25/06/2021 ,429868.55 ,5000 ,197880 ,0 ,24/02/2020,197880,0,0,0,0  ,197880,
(3216011003/FP/320201060532627),Drainage of waterlogged land from Chhunnat Gazi garden to Sabir Gazi house ,27/09/2021 ,133279.76 ,5000 ,77546 ,0 ,12/12/2019,77546,0,0,0,0  ,77546,
(3216011003/IF/321002040997332),Orchord plantation of kutub uddin laskar ,26/06/2021 ,13327.24 ,11017.48 ,12797 ,0 ,06/09/2019,12797,0,0,0,0  ,12797,
(3216011003/DP/321002040896527),Strip plantation  both side of road  from dibakar mondal house towards kawratala bonpukur (V) ,25/06/2021 ,30419.46 ,43114.75 ,37245 ,0 ,13/11/2019,37245,0,0,0,0  ,37245,
(3216011003/IC/320201060463408),RE EXCAVATION OF IRRIGATION CANAL FROM MANSA MONDIR TO PASHUPATI BAIDYA HOUSE ,25/06/2021 ,430010.4 ,5000 ,396012 ,0 ,24/02/2020,396012,0,0,0,0  ,396012,
(3216011003/IF/321002041001866),Block Plantation-Hort-Trees in fields-Individuals OF ABDUS SALAM MOLLA ,25/06/2021 ,13327.24 ,10597.48 ,12797 ,0 ,03/09/2019,12797,0,0,0,0  ,12797,
(3216011003/DP/321002040896499),Strip plantation  both side of road  from  Shib halder towards Jayanto shakri house (III) ,25/06/2021 ,30419.46 ,43114.75 ,31515 ,32494.6145 ,13/11/2019,31515,0,0,32494.6145,0  ,64009.6145,
(3216011003/DP/321002040896526),Strip plantation  both side of road  from Monsatala towards Chaddo fukur (V) ,30/09/2021 ,115852.32 ,155471.5 ,69715 ,77638.353 ,21/11/2019,69715,0,0,77638.353,0  ,147353.353,
(3216011003/IF/321002040997315),Orchord Plantation of saiful mistry ,25/06/2021 ,13327.24 ,11017.48 ,5730 ,0 ,03/09/2019,5730,0,0,0,0  ,5730,
(3216011003/IF/321002040997320),Orchord Plantation of Buddiswar Mondal ,25/06/2021 ,13327.24 ,11017.48 ,8595 ,0 ,12/09/2019,8595,0,0,0,0  ,8595,
(3216011003/DP/321002040896498),Strip plantation  both side of road  from shani mondri towards badal sardar house (III) ,25/06/2021 ,30419.46 ,43114.75 ,34380 ,32494.6145 ,13/11/2019,34380,0,0,32494.6145,0  ,66874.6145,
(3216011003/IC/320201060470895),Renovation of Feeder Canal for Community from PWD to Karim Molla Calvat ,18/02/2022 ,307886.23 ,5000 ,153000 ,0 ,03/06/2020,153000,0,0,0,0  ,153000,
(3216011003/DP/321002040896524),Strip plantation  both side of road  from bhutraj temple towards sudhir halder bannyan tree (V) ,25/06/2021 ,60838.91 ,80679.5 ,38009 ,0 ,13/11/2019,38009,0,0,0,0  ,38009,
(3216011003/DP/321002040896305),Strip plantation  both side of road  from Charadakatia paka pole towards biswanath mistry field (I) ,28/09/2021 ,115852.32 ,120091.5 ,56745 ,77638.353 ,20/11/2019,56745,0,0,77638.353,0  ,134383.353,
(3216011003/IF/IAY/3865827),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4785850 ,10/08/2021 ,18360 ,0 ,18678 ,0 ,08/05/2020,18678,0,0,0,0  ,18678,
(3216011003/IF/IAY/3865834),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3673723 ,09/06/2021 ,18360 ,0 ,18486 ,0 ,08/05/2020,18486,0,0,0,0  ,18486,
(3216011003/IF/IAY/3865826),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4078674 ,13/08/2021 ,18360 ,0 ,18756 ,0 ,15/05/2020,18756,0,0,0,0  ,18756,
(3216011003/IF/IAY/3865835),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3481391 ,22/07/2021 ,18360 ,0 ,17634 ,0 ,15/05/2020,17634,0,0,0,0  ,17634,
(3216011003/IF/IAY/3866053),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1917042 ,03/08/2021 ,18360 ,0 ,15774 ,0 ,15/05/2020,15774,0,0,0,0  ,15774,
(3216011003/IF/IAY/3866163),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3879275 ,14/10/2021 ,18360 ,0 ,15840 ,0 ,08/05/2020,15840,0,0,0,0  ,15840,
(3216011003/IF/IAY/3866022),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5300504 ,27/09/2021 ,18360 ,0 ,12780 ,0 ,08/05/2020,12780,0,0,0,0  ,12780,
(3216011003/IF/IAY/3866024),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3708066 ,24/08/2021 ,18360 ,0 ,18039 ,0 ,15/05/2020,18039,0,0,0,0  ,18039,
(3216011003/IF/IAY/3866023),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5060433 ,24/08/2021 ,18360 ,0 ,17826 ,0 ,08/05/2020,17826,0,0,0,0  ,17826,
(3216011003/IF/IAY/3866184),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3603413 ,03/06/2021 ,18360 ,0 ,18486 ,0 ,08/05/2020,18486,0,0,0,0  ,18486,
(3216011003/IF/IAY/3866229),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4412337 ,02/08/2021 ,18360 ,0 ,15774 ,0 ,08/05/2020,15774,0,0,0,0  ,15774,
(3216011003/IF/IAY/3866245),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5025669 ,24/08/2021 ,18360 ,0 ,18039 ,0 ,29/05/2020,18039,0,0,0,0  ,18039,
(3216011003/IF/IAY/3865840),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1284352 ,15/10/2021 ,18360 ,0 ,18105 ,0 ,15/05/2020,18105,0,0,0,0  ,18105,
(3216011003/IF/IAY/3866146),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3911566 ,29/08/2021 ,18360 ,0 ,18474 ,0 ,08/05/2020,18474,0,0,0,0  ,18474,
(3216011003/IF/IAY/3866149),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3707984 ,02/08/2021 ,18360 ,0 ,15774 ,0 ,08/05/2020,15774,0,0,0,0  ,15774,
(3216011003/IF/IAY/3866306),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4651998 ,15/07/2021 ,18360 ,0 ,18408 ,0 ,29/05/2020,18408,0,0,0,0  ,18408,
(3216011003/DP/321002040896307),Strip plantation  both side of road  from   Charadakatia  kath pole towards biswanath mistri field ( ,28/09/2021 ,60838.91 ,80679.5 ,33825 ,59442.019 ,20/11/2019,33825,0,0,59442.019,0  ,93267.019,
(3216011003/IF/IAY/3866377),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3875398 ,31/07/2021 ,18360 ,0 ,17973 ,0 ,08/05/2020,17973,0,0,0,0  ,17973,
(3216011003/IF/IAY/3866249),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2004722 ,22/07/2021 ,18360 ,0 ,17634 ,0 ,08/05/2020,17634,0,0,0,0  ,17634,
(3216011003/IF/IAY/3866031),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5301240 ,27/09/2021 ,18360 ,0 ,12780 ,0 ,08/05/2020,12780,0,0,0,0  ,12780,
(3216011003/IF/IAY/3866264),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2954713 ,22/07/2021 ,18360 ,0 ,17634 ,0 ,08/05/2020,17634,0,0,0,0  ,17634,
(3216011003/IF/IAY/3866261),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3525036 ,22/07/2021 ,18360 ,0 ,17634 ,0 ,15/05/2020,17634,0,0,0,0  ,17634,
(3216011003/IF/IAY/3866248),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1926957 ,09/03/2022 ,18360 ,0 ,5325 ,0 ,15/05/2020,5325,0,0,0,0  ,5325,
(3216011003/IF/321002040997300),Orchord Plantation of Alam Gri Jamader ,10/06/2021 ,73090.62 ,78916.58 ,42975 ,0 ,01/01/2020,42975,0,0,0,0  ,42975,
(3216011003/IF/IAY/4055574),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4435829 ,29/08/2021 ,18360 ,0 ,19170 ,0 ,08/05/2020,19170,0,0,0,0  ,19170,
(3216011003/IF/IAY/4055564),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4422919 ,24/08/2021 ,18360 ,0 ,18039 ,0 ,29/05/2020,18039,0,0,0,0  ,18039,
(3216011003/IF/IAY/4055658),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3911391 ,08/09/2021 ,18360 ,0 ,18900 ,0 ,08/05/2020,18900,0,0,0,0  ,18900,
(3216011003/IF/IAY/4055557),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4773435 ,12/08/2021 ,18360 ,0 ,18891 ,0 ,08/05/2020,18891,0,0,0,0  ,18891,
(3216011003/IF/IAY/3866385),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2116978 ,02/08/2021 ,18360 ,0 ,15774 ,0 ,15/05/2020,15774,0,0,0,0  ,15774,
(3216011003/IF/IAY/4055566),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3678495 ,14/02/2022 ,18360 ,0 ,6324 ,0 ,08/05/2020,6324,0,0,0,0  ,6324,
(3216011003/IF/IAY/4055567),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2950939 ,20/06/2021 ,18360 ,0 ,18630 ,0 ,08/05/2020,18630,0,0,0,0  ,18630,
(3216011003/IF/IAY/4055580),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3661952 ,02/08/2021 ,18360 ,0 ,15639 ,0 ,15/05/2020,15639,0,0,0,0  ,15639,
(3216011003/DP/321002040896523),Strip plantation  both side of road  from  Shymal naskar house towards sani temple  (IV) ,30/09/2021 ,60838.91 ,80679.5 ,44121 ,59442.019 ,13/11/2019,44121,0,0,59442.019,0  ,103563.019,
(3216011003/IF/IAY/4055616),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3927998 ,02/08/2021 ,18360 ,0 ,15774 ,0 ,08/05/2020,15774,0,0,0,0  ,15774,
(3216011003/IF/IAY/3866371),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4858426 ,14/10/2021 ,18360 ,0 ,15840 ,0 ,08/05/2020,15840,0,0,0,0  ,15840,
(3216011003/IF/IAY/4055708),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3884522 ,29/08/2021 ,18360 ,0 ,18039 ,0 ,08/05/2020,18039,0,0,0,0  ,18039,
(3216011003/IF/IAY/4055725),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4859306 ,14/02/2022 ,18360 ,0 ,14910 ,0 ,29/05/2020,14910,0,0,0,0  ,14910,
(3216011003/IF/IAY/4055591),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4547452 ,28/06/2021 ,18360 ,0 ,18621 ,0 ,08/05/2020,18621,0,0,0,0  ,18621,
(3216011003/IF/IAY/4055737),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5687023 ,15/09/2021 ,18360 ,0 ,18039 ,0 ,29/05/2020,18039,0,0,0,0  ,18039,
(3216011003/IF/IAY/4055600),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5154554 ,15/09/2021 ,18360 ,0 ,5751 ,0 ,29/05/2020,5751,0,0,0,0  ,5751,
(3216011003/IF/IAY/4055697),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5113423 ,15/09/2021 ,18360 ,0 ,18039 ,0 ,29/05/2020,18039,0,0,0,0  ,18039,
(3216011003/IF/IAY/3866025),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5037350 ,24/08/2021 ,18360 ,0 ,15909 ,0 ,08/05/2020,15909,0,0,0,0  ,15909,
(3216011003/IF/IAY/4055806),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2945942 ,02/08/2021 ,18360 ,0 ,15504 ,0 ,08/05/2020,15504,0,0,0,0  ,15504,
(3216011003/IF/IAY/4055775),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4422885 ,15/10/2021 ,18360 ,0 ,15909 ,0 ,29/05/2020,15909,0,0,0,0  ,15909,
(3216011003/IF/IAY/4055773),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2927049 ,02/08/2021 ,18360 ,0 ,15774 ,0 ,08/05/2020,15774,0,0,0,0  ,15774,
(3216011003/IF/IAY/4214831),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2408105 ,15/10/2021 ,18360 ,0 ,9585 ,0 ,15/05/2020,9585,0,0,0,0  ,9585,
(3216011003/IF/IAY/4055798),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3143178 ,24/08/2021 ,18360 ,0 ,17769 ,0 ,08/05/2020,17769,0,0,0,0  ,17769,
(3216011003/IF/IAY/4055815),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4170559 ,18/02/2022 ,18360 ,0 ,6390 ,0 ,29/05/2020,6390,0,0,0,0  ,6390,
(3216011003/IF/IAY/4055808),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4169048 ,02/08/2021 ,18360 ,0 ,15774 ,0 ,29/05/2020,15774,0,0,0,0  ,15774,
(3216011003/IF/IAY/4055812),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3123699 ,03/06/2021 ,18360 ,0 ,18486 ,0 ,08/05/2020,18486,0,0,0,0  ,18486,
(3216011003/IF/IAY/4055801),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3869233 ,15/10/2021 ,18360 ,0 ,11634 ,0 ,08/05/2020,11634,0,0,0,0  ,11634,
(3216011003/IF/IAY/4055810),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5253905 ,14/09/2021 ,18360 ,0 ,19035 ,0 ,08/05/2020,19035,0,0,0,0  ,19035,
(3216011003/IF/IAY/4103812),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3692613 ,01/08/2021 ,18360 ,0 ,17835 ,0 ,23/02/2020,17835,0,0,0,0  ,17835,
(3216011003/IF/IAY/3866119),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2572448 ,02/08/2021 ,18360 ,0 ,15774 ,0 ,08/05/2020,15774,0,0,0,0  ,15774,
(3216011003/IF/IAY/4584656),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3708099 ,21/03/2022 ,18360 ,0 ,5325 ,0 ,28/12/2020,5325,0,0,0,0  ,5325,
(3216011003/IF/IAY/4673643),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3879284 ,20/03/2022 ,18360 ,0 ,11715 ,0 ,25/07/2020,11715,0,0,0,0  ,11715,
(3216011003/IF/IAY/4673380),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2013190 ,21/03/2022 ,18360 ,0 ,15975 ,0 ,24/12/2020,15975,0,0,0,0  ,15975,
(3216011003/IF/IAY/4568883),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1303743 ,21/03/2022 ,18360 ,0 ,14910 ,0 ,28/12/2020,14910,0,0,0,0  ,14910,
(3216011003/IF/IAY/4581934),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4172845 ,20/03/2022 ,18360 ,0 ,9585 ,0 ,23/09/2020,9585,0,0,0,0  ,9585,
(3216011003/IF/IAY/4673379),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1182087 ,21/03/2022 ,18360 ,0 ,6390 ,0 ,24/12/2020,6390,0,0,0,0  ,6390,
(3216011003/IF/IAY/4673398),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4420424 ,20/03/2022 ,18360 ,0 ,3195 ,0 ,08/05/2020,3195,0,0,0,0  ,3195,
(3216011003/IF/IAY/4673399),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4995452 ,20/03/2022 ,18360 ,0 ,6390 ,0 ,08/05/2020,6390,0,0,0,0  ,6390,
(3216011003/IF/IAY/4673654),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3603212 ,21/03/2022 ,18360 ,0 ,8520 ,0 ,05/08/2020,8520,0,0,0,0  ,8520,
(3216011003/IF/IAY/4673407),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3870313 ,20/03/2022 ,18360 ,0 ,12780 ,0 ,29/05/2020,12780,0,0,0,0  ,12780,
(3216011003/IF/IAY/4673655),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3705780 ,09/03/2022 ,18360 ,0 ,2130 ,0 ,05/08/2020,2130,0,0,0,0  ,2130,
(3216011003/IF/IAY/4673397),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3679701 ,21/03/2022 ,18360 ,0 ,11715 ,0 ,08/05/2020,11715,0,0,0,0  ,11715,
(3216011003/IF/IAY/4673812),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5157793 ,08/08/2021 ,18360 ,0 ,6390 ,0 ,28/12/2020,6390,0,0,0,0  ,6390,
(3216011003/IF/IAY/4673811),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5132036 ,30/09/2021 ,18360 ,0 ,6390 ,0 ,28/12/2020,6390,0,0,0,0  ,6390,
(3216011003/IF/IAY/4673644),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3897098 ,20/03/2022 ,18360 ,0 ,11715 ,0 ,25/07/2020,11715,0,0,0,0  ,11715,
(3216011003/IF/IAY/4055701),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4672867 ,24/08/2021 ,18360 ,0 ,18039 ,0 ,08/05/2020,18039,0,0,0,0  ,18039,
(3216011003/IF/IAY/4675208),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2018336 ,19/02/2022 ,18360 ,0 ,15975 ,0 ,24/12/2020,15975,0,0,0,0  ,15975,
(3216011003/IF/IAY/4674028),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2950862 ,21/03/2022 ,18360 ,0 ,14910 ,0 ,31/12/2020,14910,0,0,0,0  ,14910,
(3216011003/IF/IAY/4673412),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5291075 ,20/03/2022 ,18360 ,0 ,13845 ,0 ,29/05/2020,13845,0,0,0,0  ,13845,
(3216011003/IF/IAY/4674026),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1376067 ,15/10/2021 ,18360 ,0 ,12780 ,0 ,31/12/2020,12780,0,0,0,0  ,12780,
(3216011003/IF/IAY/4673804),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3925683 ,20/03/2022 ,18360 ,0 ,9585 ,0 ,28/12/2020,9585,0,0,0,0  ,9585,
(3216011003/IF/PP/128818),1   75  Construction of Farm Ponds for Individuals of DILIP NASKAR ,27/09/2021 ,137036.2 ,2842 ,124341 ,0 ,02/08/2019,124341,0,0,0,0  ,124341,
(3216011003/IF/PP/134340),1   61 Block Plantation-Hort-Trees in fields-Individuals OF Sanatan Mondal ,27/09/2021 ,13327.24 ,10859.48 ,12797 ,0 ,06/08/2019,12797,0,0,0,0  ,12797,
(3216011003/IF/IAY/4675214),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2962412 ,21/03/2022 ,18360 ,0 ,9585 ,0 ,05/08/2020,9585,0,0,0,0  ,9585,
